Patient_ID_clean,133K02,5T4,7SK|ENSG00000232512.2,7SK|ENSG00000249352.3,7SK|ENSG00000254144.2,7SK|ENSG00000260682.2,7SK|ENSG00000271765.1,7SK|ENSG00000271814.1,7SK|ENSG00000271818.1,A-C1,A1BG-AS1,A1BG_x,A1BG_y,A1CF_x,A1CF_y,A2M-AS1,A2ML1_x,A2ML1_y,A2MP1,A2M_x,A2M_y,A3GALT2,A4GALT,A4GNT_x,A4GNT_y,AA,AAAS_x,AAAS_y,AACSP1_x,AACSP1_y,AACS_x,AACS_y,AADACL2_x,AADACL2_y,AADACL3_x,AADACL3_y,AADACL4_x,AADACL4_y,AADACP1,AADAC_x,AADAC_y,AADAT_x,AADAT_y,AAED1,AAGAB_x,AAGAB_y,AAK1,AAMDC,AAMP_x,AAMP_y
TCGA-20-1683,578.2999,631.6517,1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,46.4409,184.0,266.9993,1.0,0.0,0.0,197.0173,36.7657,-1.0,-1.0,3071.8148,-1.0,0.0,-1.0,1.935,2.0,3858.4658,765.9986,0.0,1.6586,0.0,618.1064,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.4803,10.7809,2.0,87.6296,-1.0,0.0,1139.461,0.0,0.0,1.0,1870.076,0.0
TCGA-20-1684,407.2277,748.9692,-1.0,-1.0,2.0,2.0,0.0,-1.0,0.0,82.4642,17.6328,52.2338,-1.0,0.0,-1.0,209.2627,28.1349,2.0,2.0,6608.1033,2.0,0.0,-1.0,0.9702,-1.0,3154.9842,1740.7228,0.0,0.0,-1.0,688.5763,0.0,0.0,2.0,0.2425,2.0,0.0,2.0,26.1945,133.8831,2.0,77.6134,-1.0,-1.0,878.7291,-1.0,0.0,2.0,3460.587,1.0
TCGA-20-1685,381.7456,55.758,-1.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,21.5166,29.3551,36.8627,1.0,0.0,1.0,64.5081,4.8586,1.0,1.0,7914.4381,1.0,1.0,-1.0,0.2314,0.0,2010.5269,1801.1452,1.0,0.2314,0.0,602.0013,-1.0,0.2314,0.0,7.1722,-1.0,0.0,-1.0,2.3136,34.9355,0.0,20.5911,-2.0,-1.0,1403.4357,1.0,0.0,1.0,4051.5935,1.0
TCGA-20-1687,403.2529,614.1335,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,34.7729,29.0746,40.3589,-1.0,0.0,1.0,64.0718,370.7235,1.0,1.0,5131.1049,1.0,-1.0,-1.0,0.0,1.0,1309.0297,702.7482,-1.0,0.0,0.0,257.9921,-1.0,1.6826,1.0,11.217,0.0,0.5609,0.0,2.8043,2.8043,1.0,7.8519,-1.0,0.0,690.9703,1.0,1.0,-1.0,2447.5603,-1.0
TCGA-23-1023,234.8036,1229.7564,0.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,30.0636,118.2642,255.0889,0.0,7.461,0.0,37.6015,33.7942,0.0,0.0,3620.2875,0.0,-1.0,0.0,0.0,0.0,1170.5069,577.573,-1.0,1.3167,0.0,914.8563,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,5.2666,21.5054,1.0,140.4433,0.0,0.0,1291.6392,0.0,0.0,0.0,8356.1554,0.0
TCGA-23-1026,305.6206,1108.3138,0.0,-2.0,2.0,-1.0,-1.0,1.0,0.0,159.8361,77.5995,227.6756,0.0,0.0,0.0,35.2342,4.0984,0.0,0.0,11904.4614,0.0,1.0,0.0,0.0,0.0,1033.9578,1159.8361,0.0,0.0,-1.0,429.1569,-1.0,0.0,1.0,29.8595,1.0,0.0,1.0,2.9274,32.7869,1.0,24.0047,0.0,0.0,666.2763,-1.0,1.0,0.0,2337.822,0.0
TCGA-23-1027,274.599,732.9866,0.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,47.681,32.3992,43.1296,0.0,0.0,0.0,46.1075,34.8938,2.0,2.0,5914.8808,2.0,-1.0,-1.0,1.5171,0.0,531.8596,1463.1556,0.0,0.0,0.0,850.2384,-1.0,0.2167,0.0,0.6502,0.0,0.0,0.0,9.3195,58.5176,0.0,66.9701,-1.0,0.0,998.0494,0.0,0.0,2.0,3340.4855,0.0
TCGA-23-1029,293.6114,145.6471,0.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,59.9139,40.8573,48.805,0.0,0.0,0.0,78.9705,113.5386,0.0,0.0,2944.8626,0.0,2.0,-1.0,0.331,1.0,2683.5485,1074.8097,0.0,8.6064,1.0,1549.1559,0.0,0.0,1.0,0.0,-1.0,0.331,-1.0,95.6637,91.6915,1.0,89.3744,-1.0,-1.0,1046.3423,0.0,1.0,1.0,2571.003,0.0
TCGA-23-1109,233.2389,597.2616,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,118.508,72.0302,337.9934,0.0,0.0,0.0,61.7705,2.3607,0.0,0.0,4945.3116,0.0,1.0,-1.0,0.9443,2.0,3871.1048,1298.8669,0.0,0.0,-2.0,474.5042,0.0,0.9443,2.0,0.4721,1.0,0.4721,1.0,145.4202,101.983,2.0,153.4466,0.0,0.0,525.0236,-1.0,0.0,1.0,1876.2984,-1.0
TCGA-23-1111,300.2805,2841.2845,0.0,1.0,1.0,-1.0,1.0,-1.0,0.0,43.6838,83.1902,128.9958,1.0,0.0,0.0,72.416,0.7342,1.0,1.0,4863.1228,1.0,0.0,-2.0,0.3671,0.0,3951.0007,2004.317,2.0,7.3418,1.0,741.1568,1.0,0.7342,0.0,0.0,1.0,2.5696,1.0,13.5824,9.1773,0.0,78.5575,-1.0,-1.0,937.5505,0.0,1.0,1.0,2696.2836,1.0
TCGA-23-1114,192.8179,821.927,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-2.0,66.6692,51.685,89.2616,0.0,0.0,-1.0,141.1884,15.3601,1.0,1.0,5882.5723,1.0,1.0,-1.0,0.3268,1.0,2537.6791,1373.5822,1.0,0.9804,-1.0,557.2109,1.0,0.3268,1.0,1.634,1.0,1.3072,1.0,13.0724,37.5831,1.0,139.221,-1.0,-1.0,768.0033,-1.0,1.0,-1.0,1293.5137,-1.0
TCGA-23-1120,461.904,371.3681,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,53.6383,198.9091,337.9484,2.0,0.0,0.0,87.2766,1.0249,-1.0,-1.0,3483.9384,-1.0,-1.0,1.0,0.3416,2.0,2507.3326,815.1649,-1.0,108.3015,1.0,385.3755,-1.0,1.0249,1.0,0.6833,-1.0,0.0,-1.0,45.4388,99.7603,1.0,88.8277,0.0,0.0,822.6811,0.0,0.0,0.0,2132.548,0.0
TCGA-23-1122,273.2578,821.8332,0.0,-1.0,2.0,-1.0,1.0,1.0,-1.0,25.7467,108.184,129.8043,-1.0,0.0,0.0,84.4044,23.6869,1.0,1.0,12059.0903,1.0,1.0,-1.0,2.7463,2.0,2350.8411,1220.3913,1.0,23.6869,1.0,477.5146,-1.0,0.0,2.0,2.7463,1.0,0.6866,1.0,22.3138,40.1648,2.0,38.105,-1.0,1.0,684.5177,-1.0,1.0,-1.0,2548.5754,1.0
TCGA-23-1123,168.5783,65.084,0.0,-2.0,1.0,-1.0,-1.0,-1.0,-1.0,58.1488,52.0299,58.0075,-2.0,0.0,-1.0,205.0413,91.2243,1.0,1.0,6220.4054,1.0,1.0,-2.0,1.067,1.0,1773.2729,1292.6114,0.0,0.0,-2.0,646.5724,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.8672,15.7375,1.0,15.4708,-1.0,-1.0,744.4652,-1.0,0.0,0.0,2726.5938,1.0
TCGA-23-1809,358.3258,202.0476,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.788,163.7097,206.3806,1.0,0.0,0.0,38.1512,187.8952,1.0,1.0,3087.4134,1.0,1.0,0.0,0.9033,1.0,3037.037,697.3803,0.0,2.71,0.0,1689.5513,1.0,0.0,1.0,0.9033,1.0,0.0,1.0,1.8067,9.0334,1.0,80.0964,-1.0,1.0,947.9073,-1.0,0.0,0.0,2477.567,1.0
TCGA-23-2077,425.3812,374.1256,1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,167.0852,59.9408,102.5153,1.0,0.0,1.0,142.2565,5.2466,0.0,0.0,13371.8706,0.0,1.0,-1.0,0.0,2.0,1835.5159,896.7714,-1.0,0.0,2.0,415.6951,-1.0,1.6143,2.0,3.2287,2.0,0.0,2.0,14.9327,152.5561,2.0,24.2152,-2.0,-1.0,476.2332,-1.0,1.0,0.0,3371.9735,1.0
TCGA-23-2078,486.6875,694.9279,1.0,0.0,2.0,-1.0,-1.0,0.0,0.0,16.3617,42.014,54.3418,0.0,0.2975,0.0,67.3836,27.6662,-1.0,-1.0,5182.3561,-1.0,0.0,-1.0,1.4874,1.0,3105.1614,1424.3641,0.0,3.5698,0.0,475.0855,-1.0,0.0,1.0,0.8925,0.0,1.1899,0.0,23.2039,93.7082,1.0,159.7501,2.0,0.0,943.9238,0.0,1.0,0.0,2318.3103,0.0
TCGA-23-2081,260.3608,2562.4419,0.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,48.2788,33.5538,41.0435,-1.0,0.0,0.0,108.2135,23.4928,0.0,0.0,4034.2823,0.0,0.0,-1.0,0.4311,0.0,2552.743,891.6496,0.0,0.2155,0.0,682.3695,0.0,0.6466,0.0,1.2932,0.0,1.2932,0.0,17.889,50.4341,0.0,32.5451,-1.0,0.0,1166.0199,0.0,-1.0,0.0,2375.3614,-1.0
TCGA-23-2084,325.3286,102.3761,0.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,79.8787,87.3509,58.6754,2.0,0.0,1.0,25.594,2.0222,0.0,0.0,8604.588,0.0,1.0,-1.0,0.2528,1.0,2594.0344,870.3236,0.0,0.0,1.0,1318.2508,1.0,0.0,1.0,4.8028,2.0,0.0,2.0,1.5167,26.542,1.0,19.7169,-1.0,1.0,724.9747,-1.0,1.0,1.0,1544.9949,-1.0
TCGA-24-0975,315.9105,1467.7831,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,76.6683,28.3904,65.1219,0.0,0.0,0.0,41.6087,20.3217,0.0,0.0,6200.3954,0.0,-1.0,-1.0,0.4619,1.0,1787.8504,1511.6596,0.0,1.3856,0.0,405.9727,-1.0,0.0,0.0,5.5423,-1.0,0.0,-1.0,1.8474,10.1609,0.0,101.6086,0.0,-1.0,841.9662,0.0,0.0,1.0,2543.4492,0.0
TCGA-24-1103,347.1219,1385.2129,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,136.6032,4.8981,7.9529,0.0,0.0,0.0,86.1957,329.3448,0.0,0.0,6094.165,0.0,-1.0,-1.0,0.0,0.0,702.1968,982.8883,0.0,622.1997,0.0,2157.5826,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,28.537,168.4149,0.0,85.6109,-1.0,0.0,1325.7999,0.0,0.0,1.0,3762.6706,1.0
TCGA-24-1413,237.5095,568.99,-1.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,30.4632,29.4305,45.6844,-1.0,0.0,0.0,75.9101,1.0326,0.0,0.0,5075.9798,0.0,-1.0,-1.0,1.0326,1.0,930.9338,1071.8905,0.0,0.0,0.0,526.1351,0.0,0.0,1.0,3.0979,-1.0,0.5163,-1.0,150.7669,252.4829,1.0,59.3774,-1.0,-1.0,1031.6172,1.0,-1.0,0.0,1697.6763,-1.0
TCGA-24-1416,364.5443,318.3521,0.0,0.0,2.0,-1.0,-1.0,-1.0,0.0,123.5955,91.3608,78.5955,0.0,0.0,-1.0,51.4482,1192.2597,0.0,0.0,4339.3134,0.0,0.0,-1.0,0.0,0.0,2424.4694,1296.5044,0.0,0.6242,0.0,836.4544,0.0,0.6242,0.0,5.618,0.0,0.0,0.0,29.9625,36.2047,0.0,40.5743,-1.0,0.0,891.3858,0.0,0.0,0.0,2084.2697,0.0
TCGA-24-1417,383.5709,607.2362,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,63.0851,199.7132,140.3492,1.0,0.0,-1.0,31.4717,2.0241,-1.0,-1.0,8887.1418,-1.0,-1.0,-1.0,0.0,1.0,1928.6497,1022.181,0.0,0.3374,1.0,528.6329,0.0,0.0,1.0,1.3494,-1.0,1.3494,-1.0,13.4941,62.4104,1.0,56.338,0.0,-1.0,623.4292,-1.0,0.0,1.0,1877.0347,0.0
TCGA-24-1418,209.5736,964.1995,-1.0,-1.0,2.0,-1.0,0.0,0.0,1.0,49.4771,59.9276,117.8077,0.0,0.0,-1.0,50.3218,30.5712,1.0,1.0,4433.1858,1.0,1.0,-1.0,0.0,1.0,2408.6887,1724.8592,1.0,1.609,0.0,722.8479,1.0,0.0,2.0,1.2068,1.0,0.0,1.0,4.4248,20.9171,2.0,74.0145,-1.0,-1.0,758.2462,-1.0,1.0,1.0,2261.0619,1.0
TCGA-24-1419,154.0845,139.7183,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,151.5493,72.6423,130.938,0.0,0.0,0.0,18.9746,6.4789,0.0,0.0,1929.1944,0.0,0.0,-1.0,0.0,0.0,2007.6056,1770.4225,1.0,6.7606,-1.0,1522.5352,1.0,7.6056,1.0,0.0,0.0,1.9718,0.0,10.9859,204.7887,1.0,30.1408,-1.0,-1.0,1525.3521,1.0,0.0,0.0,2412.6761,0.0
TCGA-24-1423,173.9645,422.7811,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,61.8343,40.7396,46.8935,0.0,0.0,0.0,131.1479,43.1953,0.0,0.0,6254.6509,0.0,-1.0,-1.0,0.0,1.0,2522.1893,859.1716,0.0,0.0,-1.0,843.4911,0.0,0.2959,1.0,0.8876,-1.0,0.2959,-1.0,38.7574,226.9231,1.0,17.1598,-1.0,0.0,1102.071,0.0,2.0,1.0,1667.1598,-1.0
TCGA-24-1424,216.1756,911.9062,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,42.6939,25.1263,57.0475,-1.0,0.3007,1.0,177.1678,69.4528,1.0,1.0,5646.344,1.0,1.0,-1.0,0.3007,1.0,2062.8382,1363.8004,1.0,0.3007,-1.0,565.8449,1.0,0.0,1.0,0.3007,1.0,0.0,1.0,0.902,30.3668,1.0,247.745,0.0,-1.0,1076.0673,-1.0,1.0,0.0,1994.5881,0.0
TCGA-24-1425,328.576,1499.5243,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,72.735,25.4995,46.7618,1.0,0.4229,0.0,72.1302,1.2686,-1.0,-1.0,27803.5437,-1.0,0.0,-1.0,0.0,0.0,1793.4243,622.8988,-1.0,0.0,0.0,545.0893,-1.0,0.0,0.0,3.383,-1.0,0.4229,-1.0,46.0937,73.1578,0.0,80.3468,-1.0,0.0,835.6063,0.0,0.0,0.0,1662.755,-1.0
TCGA-24-1427,218.1688,616.2375,1.0,-1.0,1.0,-2.0,-1.0,-1.0,0.0,55.0787,53.5193,62.3355,0.0,0.3577,1.0,96.5844,25.3934,1.0,1.0,7821.1552,1.0,1.0,-1.0,0.7153,1.0,2734.9785,1473.176,1.0,0.3577,0.0,535.0501,-1.0,1.073,1.0,0.7153,-1.0,0.0,-1.0,1.7883,21.4592,1.0,43.9914,1.0,0.0,845.8512,1.0,0.0,1.0,2894.4921,1.0
TCGA-24-1428,396.6038,613.7497,0.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,233.3538,155.027,248.6106,1.0,0.0,1.0,57.9108,0.7811,-1.0,-1.0,7457.057,-1.0,1.0,-1.0,1.7575,1.0,1156.4193,1240.3876,-1.0,1.3669,1.0,595.1986,-1.0,2.9291,1.0,4.8819,1.0,0.3906,1.0,33.7826,65.4172,1.0,23.6283,-1.0,0.0,727.5951,-1.0,1.0,2.0,2307.1756,-1.0
TCGA-24-1430,168.6291,795.6266,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,59.2935,16.5223,30.5341,0.0,0.0,-1.0,311.7031,67.2834,1.0,1.0,14501.5854,1.0,0.0,-1.0,1.2616,0.0,1744.7435,895.7107,-1.0,0.0,-1.0,1087.889,0.0,2.5231,0.0,1.6821,0.0,0.0,0.0,37.0059,126.577,0.0,57.6114,-1.0,0.0,513.4567,-1.0,0.0,0.0,3093.3558,1.0
TCGA-24-1434,440.3392,1337.3713,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,104.785,86.8807,106.5173,-1.0,0.0,1.0,72.5136,62.6893,1.0,1.0,8810.2847,1.0,1.0,-1.0,0.3028,1.0,5728.9522,870.6844,1.0,0.0,1.0,841.3083,1.0,0.6057,1.0,0.0,1.0,0.3028,1.0,64.2035,77.5288,1.0,70.5633,-1.0,1.0,837.977,-1.0,1.0,1.0,1322.5318,-1.0
TCGA-24-1435,354.2549,797.0735,1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,14.6323,74.3011,121.6018,-1.0,0.0,0.0,44.1163,2.6954,-1.0,-1.0,6067.551,-1.0,2.0,-1.0,0.0,0.0,1310.7432,884.8672,0.0,0.0,0.0,530.6122,0.0,0.0,0.0,6.546,-1.0,0.7701,-1.0,28.4944,23.1036,0.0,74.7016,0.0,0.0,951.4825,0.0,0.0,0.0,1850.5968,-1.0
TCGA-24-1436,337.5675,518.3238,1.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,143.3786,166.0418,176.3528,1.0,0.0,-1.0,50.1153,17.2288,1.0,1.0,13161.4484,1.0,1.0,-1.0,0.584,1.0,1785.9542,756.8988,-1.0,5.8403,1.0,864.9438,-1.0,0.876,2.0,1.1681,1.0,1.4601,1.0,13.7246,53.1464,2.0,14.8927,-1.0,-1.0,692.6559,-1.0,-1.0,2.0,2076.5075,-1.0
TCGA-24-1463,297.3683,1206.7456,0.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,31.7442,32.2787,65.295,-1.0,0.0,0.0,37.4488,0.7002,-1.0,-1.0,4835.0493,-1.0,1.0,1.0,1.4005,0.0,3861.3526,829.7835,0.0,0.9337,0.0,1007.8777,0.0,0.2334,0.0,7.7026,-1.0,0.2334,-1.0,31.5108,138.1805,0.0,107.1366,0.0,0.0,470.5608,-1.0,0.0,2.0,2059.8705,0.0
TCGA-24-1467,162.2093,50.5814,0.0,0.0,2.0,0.0,-1.0,0.0,1.0,37.7907,24.2035,45.3837,-1.0,0.0,-1.0,91.2733,2.907,0.0,0.0,2816.2849,0.0,0.0,-1.0,1.1628,1.0,1858.1395,966.2791,0.0,0.5814,-1.0,1313.9535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.9767,44.7674,1.0,65.6977,0.0,0.0,972.093,0.0,1.0,0.0,2797.093,1.0
TCGA-24-1469,227.0169,660.788,0.0,0.0,0.0,-2.0,0.0,1.0,-1.0,100.1876,70.3302,103.9024,-1.0,0.7505,0.0,102.3302,52.9081,1.0,1.0,2340.0713,1.0,1.0,-1.0,1.5009,1.0,2482.1764,1874.6717,1.0,1.8762,-1.0,658.9118,-1.0,0.7505,1.0,1.8762,-1.0,0.0,-1.0,20.6379,85.1782,1.0,177.4859,0.0,-1.0,707.6923,-1.0,1.0,2.0,1879.5497,0.0
TCGA-24-1474,276.2004,1061.7494,1.0,0.0,0.0,-1.0,1.0,-1.0,-2.0,127.9435,26.9712,19.6978,0.0,0.0,-1.0,68.85,25.7706,1.0,1.0,12548.7474,1.0,1.0,-1.0,0.3032,1.0,2095.9091,1035.3724,1.0,0.0,0.0,336.2308,1.0,0.0,1.0,0.9096,1.0,0.3032,1.0,13.3401,21.2229,1.0,336.5339,-1.0,0.0,803.4369,0.0,1.0,0.0,1494.6958,0.0
TCGA-24-1544,243.7303,555.8239,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,67.6203,19.4315,47.5571,1.0,0.7431,-1.0,166.7323,18.577,1.0,1.0,1985.2276,1.0,0.0,-1.0,0.0,0.0,1420.026,1848.7832,1.0,0.0,0.0,501.579,1.0,0.0,0.0,0.7431,1.0,0.0,1.0,26.7509,11.8893,0.0,109.2328,-1.0,-1.0,1395.5044,-1.0,1.0,-1.0,3176.6673,1.0
TCGA-24-1545,311.1402,606.4173,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,22.2641,72.45,77.5262,1.0,0.0,0.0,192.086,14.4716,1.0,1.0,13703.7489,1.0,-1.0,-1.0,0.0,-1.0,2240.0427,1136.302,1.0,5.566,0.0,888.0577,1.0,0.8349,-1.0,6.6792,0.0,0.2783,0.0,16.698,17.5329,-1.0,43.6932,-1.0,-1.0,872.7512,0.0,0.0,1.0,2285.9624,0.0
TCGA-24-1546,291.1615,770.5807,-1.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,22.7345,46.3864,76.3162,0.0,0.0,0.0,51.9344,196.2348,1.0,1.0,6781.1862,1.0,0.0,-1.0,0.3989,0.0,1381.2221,586.3114,-1.0,0.3989,0.0,1063.7364,0.0,0.0,0.0,0.0,-1.0,0.3989,-1.0,2.3931,63.8162,0.0,81.7645,-1.0,0.0,897.4154,0.0,0.0,0.0,2838.6248,0.0
TCGA-24-1548,228.4234,60.2364,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,58.5092,15.9702,27.182,1.0,0.0,1.0,53.6687,20.2947,2.0,2.0,3885.2313,2.0,0.0,-1.0,1.0795,1.0,6099.6384,958.601,1.0,0.2159,-1.0,1192.4219,1.0,0.0,1.0,0.2159,0.0,0.0,0.0,3.4544,79.2357,1.0,164.5167,-1.0,-1.0,1215.3074,-1.0,0.0,0.0,2921.1421,0.0
TCGA-24-1549,220.9455,6495.7321,-1.0,-1.0,1.0,0.0,1.0,2.0,-1.0,39.0676,44.8785,62.3178,-1.0,0.0,1.0,39.3368,52.1996,0.0,0.0,2477.0781,0.0,1.0,-1.0,0.6566,0.0,1831.5824,635.916,0.0,0.0,-1.0,690.0854,2.0,0.0,0.0,0.3283,1.0,0.0,1.0,13.4603,74.524,0.0,149.3762,0.0,-1.0,1175.9685,-1.0,0.0,1.0,2043.9921,0.0
TCGA-24-1550,508.0663,2952.9652,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,113.6105,143.3674,224.4732,0.0,0.0,-1.0,62.6221,98.1595,-1.0,-1.0,37582.4585,-1.0,0.0,-1.0,0.303,2.0,1692.0397,1066.1213,0.0,0.0,0.0,411.1187,-1.0,2.1207,2.0,0.6059,2.0,3.0296,2.0,3.9385,35.4465,2.0,55.7449,-1.0,-1.0,703.4765,-1.0,0.0,0.0,2061.3497,0.0
TCGA-24-1551,295.9341,1026.2481,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,248.07,47.3649,88.9964,0.0,0.0,1.0,95.9804,30.3654,0.0,0.0,9320.386,0.0,0.0,0.0,2.0587,1.0,1755.018,974.7813,0.0,0.0,0.0,809.5728,0.0,0.0,1.0,1.0293,0.0,1.544,0.0,69.9949,34.9974,1.0,18.528,-1.0,0.0,847.6583,1.0,0.0,2.0,1987.648,0.0
TCGA-24-1552,227.2321,488.3929,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,76.7857,67.2411,125.3661,-1.0,0.0,-1.0,22.8036,131.6964,0.0,0.0,4532.1071,0.0,0.0,-1.0,0.0,0.0,3675.4464,1046.875,0.0,0.0,-1.0,1270.9821,0.0,0.4464,0.0,0.0,0.0,0.0,0.0,0.0,7.1429,0.0,38.3929,-1.0,1.0,773.2143,-1.0,1.0,0.0,2394.1964,-1.0
TCGA-24-1553,255.6177,406.778,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,39.9291,144.6326,391.8901,1.0,0.0,0.0,126.7108,66.6674,1.0,1.0,8145.7484,1.0,0.0,0.0,0.0,1.0,3591.1258,696.9772,0.0,0.3565,0.0,802.5041,0.0,0.3565,2.0,0.0,1.0,6.7737,1.0,111.2311,93.0491,2.0,8.1997,0.0,0.0,498.4011,0.0,1.0,1.0,2278.0992,0.0
TCGA-24-1555,295.2606,403.8437,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,24.3376,22.6768,33.3372,-1.0,0.0,0.0,121.4607,4.2791,0.0,0.0,4233.0981,0.0,0.0,-1.0,0.2674,0.0,1568.037,1839.2274,0.0,0.0,0.0,921.0847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3606,164.4794,0.0,14.7095,-1.0,-1.0,901.0262,0.0,0.0,0.0,4349.4773,0.0
TCGA-24-1556,252.4491,1202.8736,0.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,78.1333,50.0576,70.8021,-1.0,0.0,1.0,127.4476,9.737,1.0,1.0,29217.206,1.0,1.0,1.0,4.5123,1.0,1491.6583,996.2596,0.0,0.0,0.0,694.6506,1.0,0.0,1.0,3.5623,-2.0,0.0,-2.0,7.1246,12.5868,1.0,165.2912,0.0,0.0,445.5263,-2.0,1.0,1.0,1951.9088,0.0
TCGA-24-1557,105.3111,743.1273,-1.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,21.4192,102.8776,182.2774,0.0,0.0,-1.0,41.7674,21.4192,-1.0,-1.0,3754.7859,-1.0,-1.0,-1.0,0.0,1.0,3784.6537,1066.2002,1.0,3.5699,1.0,478.3621,-1.0,1.19,1.0,4.1648,-1.0,0.0,-1.0,27.964,41.0535,1.0,42.2434,-1.0,0.0,785.3707,-1.0,-1.0,2.0,2732.138,0.0
TCGA-24-1558,150.8974,109.2609,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,37.4449,37.7411,57.0476,-1.0,0.0,0.0,150.8555,198.961,1.0,1.0,2597.9925,1.0,0.0,0.0,0.8383,1.0,2978.268,1068.8567,1.0,0.0,-1.0,1737.5559,1.0,0.0,1.0,0.5589,0.0,0.0,0.0,1.9561,38.2832,1.0,134.9694,0.0,-1.0,1408.9348,1.0,-1.0,1.0,2318.2315,1.0
TCGA-24-1560,312.699,231.6944,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,80.6509,63.4913,65.3803,-1.0,0.0,0.0,51.5741,20.5164,1.0,1.0,2387.4071,1.0,1.0,-1.0,0.0,0.0,2315.8826,1295.0124,1.0,0.3537,0.0,2709.2324,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7075,50.9374,0.0,27.5911,-1.0,-1.0,2033.6045,0.0,1.0,0.0,3469.7559,1.0
TCGA-24-1562,262.0998,582.4439,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,95.6399,29.9462,48.2568,0.0,0.0,0.0,39.593,16.2158,-1.0,-1.0,3403.445,-1.0,0.0,-1.0,0.0,0.0,2531.6456,1316.7866,0.0,0.6619,0.0,1370.7289,2.0,0.3309,0.0,0.0,0.0,0.6619,0.0,13.2374,58.2444,0.0,22.1726,0.0,-1.0,664.8465,0.0,0.0,0.0,2567.0555,0.0
TCGA-24-1563,430.0414,2036.1916,0.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,23.1815,26.3465,50.1478,-1.0,0.0,0.0,72.7002,2.8386,1.0,1.0,13265.2064,1.0,0.0,0.0,0.9462,0.0,1280.1892,1046.0083,0.0,0.0,1.0,450.8575,1.0,0.4731,0.0,8.5157,1.0,0.4731,1.0,93.6724,74.2756,0.0,85.1567,-1.0,-1.0,869.5446,0.0,-1.0,1.0,2001.6558,-1.0
